en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Joseph_Brodsky|Joseph_Brodsky|Joseph Brodsky|102178
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Valery_Bryusov|Valery_Bryusov|Valery Bryusov|10763
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yury_Buida|Yury_Buida|Yury Buida|1227
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Bukovsky|Vladimir_Bukovsky|Vladimir Bukovsky|46541
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Bulgakov|Mikhail_Bulgakov|Mikhail Bulgakov|159903
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Faddey_Bulgarin|Faddey_Bulgarin|Faddey Bulgarin|2152
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Kir_Bulychev|Kir_Bulychev|Kir Bulychev|6948
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Ivan_Bunin|Ivan_Bunin|Ivan Bunin|44452
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Anna_Bunina|Anna_Bunina|Anna Bunina|2181
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Viktor_Burenin|Viktor_Burenin|Viktor Burenin|794
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/David_Burliuk|David_Burliuk|David Burliuk|12125
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Pyotr_Bykov|Pyotr_Bykov|Pyotr Bykov|561
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Dimitrie_Cantemir|Dimitrie_Cantemir|Dimitrie Cantemir|25612
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Catherine_II_and_opera|Catherine_II_and_opera|Catherine II and opera|1465
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Pyotr_Chaadayev|Pyotr_Chaadayev|Pyotr Chaadayev|9950
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Aleksey_Chapygin|Aleksey_Chapygin|Aleksey Chapygin|393
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Lidia_Charskaya|Lidia_Charskaya|Lidia Charskaya|1631
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Chekhov|Alexander_Chekhov|Alexander Chekhov|3640
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Anton_Chekhov|Anton_Chekhov|Anton Chekhov|612810
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolay_Chernyshevsky|Nikolay_Chernyshevsky|Nikolay Chernyshevsky|26141
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Evgeny_Chirikov|Evgeny_Chirikov|Evgeny Chirikov|1103
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Sasha_Chorny|Sasha_Chorny|Sasha Chorny|3232
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Korney_Chukovsky|Korney_Chukovsky|Korney Chukovsky|12678
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Lydia_Chukovskaya|Lydia_Chukovskaya|Lydia Chukovskaya|4720
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Georgy_Chulkov|Georgy_Chulkov|Georgy Chulkov|946
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Denis_Davydov|Denis_Davydov|Denis Davydov|5427
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Dal|Vladimir_Dal|Vladimir Dal|7611
